rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,date_arrival,receival_status,net_weight,supplier_id
2182,91901201.0,256197,130,1,,2013-11-27 16:45:00 +01:00,Completed,4860.0,54963
2182,91901201.0,261026,40,1,,2013-11-27 16:48:00 +01:00,Completed,2380.0,62524
2182,91901201.0,261440,10,1,,2013-11-27 16:50:00 +01:00,Completed,2180.0,61261
2182,91901201.0,261934,10,1,,2013-11-27 16:53:00 +01:00,Completed,10540.0,69156
2182,91901201.0,262140,30,1,,2013-11-27 16:55:00 +01:00,Completed,3460.0,60787
2140,91900152.0,261604,40,1,,2013-11-28 08:40:00 +01:00,Completed,24520.0,10001
2134,91900146.0,261033,50,1,,2013-11-28 08:43:00 +01:00,Completed,19080.0,69180
2130,91900143.0,262373,10,1,,2013-11-28 08:45:00 +01:00,Completed,21088.0,54350
2130,91900143.0,262373,10,1,,2013-11-28 09:46:00 +01:00,Completed,18908.0,54350
2146,91900160.0,262392,30,1,,2013-11-28 10:31:00 +01:00,Completed,15380.0,62861
2130,91900143.0,262392,10,2,,2013-11-28 10:31:00 +01:00,Completed,4320.0,62861
2134,91900146.0,257493,220,1,,2013-11-28 10:41:00 +01:00,Completed,8180.0,55251
2153,91900170.0,259704,50,1,,2013-11-28 11:16:00 +01:00,Completed,9780.0,68788
2130,91900143.0,257579,130,1,,2013-11-28 11:23:00 +01:00,Completed,9980.0,50420
2160,91900143.0,257491,130,1,,2013-11-28 12:57:00 +01:00,Completed,14380.0,52036
2130,91900143.0,257540,50,1,,2013-11-28 12:59:00 +01:00,Completed,21060.0,50390
2261,91900173.0,261706,30,1,,2013-11-28 13:30:00 +01:00,Completed,23820.0,68660
2130,91900143.0,257492,50,1,,2013-11-28 13:37:00 +01:00,Completed,8433.0,64384
2131,91900302.0,259189,60,1,,2013-11-28 13:40:00 +01:00,Completed,5720.0,65287
2132,91900330.0,257489,180,2,,2013-11-28 13:40:00 +01:00,Completed,3087.0,65287
2130,91900143.0,257493,240,1,,2013-11-28 13:47:00 +01:00,Completed,12700.0,55251
2130,91900143.0,261033,40,1,,2013-11-28 15:16:00 +01:00,Completed,6480.0,69180
2130,91900143.0,257491,130,1,,2013-11-28 15:19:00 +01:00,Completed,10380.0,52036
2130,91900143.0,257541,240,1,,2013-11-28 15:22:00 +01:00,Completed,24580.0,63948
2182,91901201.0,261747,10,1,,2013-11-28 15:32:00 +01:00,Completed,8220.0,68788
2182,91901201.0,262472,10,1,,2013-11-28 15:33:00 +01:00,Completed,9160.0,66103
2133,91900871.0,257490,50,1,,2013-11-28 15:35:00 +01:00,Completed,5660.0,65287
2160,91900143.0,261033,40,1,,2013-11-29 12:20:00 +01:00,Completed,16420.0,69180
2146,91900160.0,257541,210,1,,2013-11-29 08:30:00 +01:00,Completed,5198.0,63948
2145,91900146.0,257541,220,3,,2013-11-29 08:30:00 +01:00,Completed,4598.0,63948
2160,91900143.0,257541,240,4,,2013-11-29 08:30:00 +01:00,Completed,9892.0,63948
2131,91900302.0,257541,230,5,,2013-11-29 08:30:00 +01:00,Completed,1036.0,63948
2145,91900146.0,257541,220,6,,2013-11-29 08:30:00 +01:00,Completed,2002.0,63948
2160,91900143.0,257579,130,1,,2013-11-29 08:36:00 +01:00,Completed,16080.0,50420
2123,1177.0,261782,20,1,,2013-11-29 09:03:00 +01:00,Completed,9500.0,53728
2132,91900330.0,257489,180,1,,2013-11-29 09:09:00 +01:00,Completed,2180.0,65287
2131,91900302.0,259189,60,2,,2013-11-29 09:09:00 +01:00,Completed,1120.0,65287
2130,91900143.0,257581,240,1,,2013-11-29 09:26:00 +01:00,Completed,14538.0,50468
2160,91900143.0,257581,240,2,,2013-11-29 09:26:00 +01:00,Completed,3940.0,50468
2134,91900146.0,257581,220,3,,2013-11-29 09:26:00 +01:00,Completed,3736.0,50468
2131,91900302.0,257493,230,1,,2013-11-29 12:11:00 +01:00,Completed,10740.0,55251
2130,91900143.0,257489,160,1,,2013-11-29 12:14:00 +01:00,Completed,16900.0,65287
2134,91900146.0,262528,10,2,,2013-11-29 12:14:00 +01:00,Completed,1960.0,65287
2135,91900160.0,262529,10,3,,2013-11-29 12:14:00 +01:00,Completed,1940.0,65287
2130,91900143.0,262373,10,1,,2013-11-29 13:43:00 +01:00,Completed,19464.0,54350
2130,91900143.0,257491,130,1,,2013-11-29 13:46:00 +01:00,Completed,11660.0,52036
2145,91900146.0,257523,220,1,,2013-11-29 13:48:00 +01:00,Completed,860.0,52064
2160,91900143.0,257523,240,2,,2013-11-29 13:48:00 +01:00,Completed,17260.0,52064
2130,91900143.0,262373,10,1,,2013-11-29 14:19:00 +01:00,Completed,20484.0,54350
2159,91900296.0,261025,110,1,,2013-11-29 14:33:00 +01:00,Completed,1.0,62524
2159,91900296.0,261025,110,2,,2013-11-29 14:33:00 +01:00,Completed,11559.0,62524
2153,91900170.0,261865,10,1,,2013-11-29 14:37:00 +01:00,Completed,10100.0,68788
2182,91901201.0,261934,10,1,,2013-11-29 16:32:00 +01:00,Completed,17820.0,69156
2133,91900871.0,257490,50,1,,2013-11-29 16:33:00 +01:00,Completed,6220.0,65287
2142,91900302.0,257491,140,1,,2013-11-29 16:37:00 +01:00,Completed,4560.0,52036
2160,91900143.0,257491,130,2,,2013-11-29 16:37:00 +01:00,Completed,15660.0,52036
2134,91900146.0,261033,50,1,,2013-11-29 16:41:00 +01:00,Completed,13120.0,69180
2146,91900160.0,261033,60,2,,2013-11-29 16:41:00 +01:00,Completed,6000.0,69180
2142,91900302.0,262204,20,3,,2013-11-29 16:41:00 +01:00,Completed,800.0,69180
2160,91900143.0,261033,40,4,,2013-11-29 16:41:00 +01:00,Completed,4800.0,69180
2130,91900143.0,257537,200,1,,2013-11-29 16:48:00 +01:00,Completed,22020.0,66196
2140,91900152.0,261604,50,1,,2013-12-02 08:37:00 +01:00,Completed,25100.0,10001
2140,91900152.0,261604,50,1,,2013-12-02 08:39:00 +01:00,Completed,25060.0,10001
2135,91900160.0,261033,90,1,,2013-12-02 08:42:00 +01:00,Completed,21900.0,69180
2153,91900170.0,261865,10,1,,2013-12-02 08:46:00 +01:00,Completed,11120.0,68788
2123,1177.0,261932,10,1,,2013-12-02 08:51:00 +01:00,Completed,2000.0,54996
2140,91900152.0,261604,50,1,,2013-12-02 09:33:00 +01:00,Completed,24480.0,10001
2140,91900152.0,261604,50,1,,2013-12-02 10:21:00 +01:00,Completed,24780.0,10001
2140,91900152.0,261604,50,1,,2013-12-02 10:44:00 +01:00,Completed,24860.0,10001
2140,91900152.0,261604,50,1,,2013-12-02 10:54:00 +01:00,Completed,24980.0,10001
2130,91900143.0,257493,290,1,,2013-12-02 11:05:00 +01:00,Completed,10080.0,55251
2160,91900143.0,257491,160,1,,2013-12-02 12:09:00 +01:00,Completed,16860.0,52036
2130,91900143.0,257491,160,1,,2013-12-02 13:04:00 +01:00,Completed,12840.0,52036
2153,91900170.0,260814,40,1,,2013-12-02 13:14:00 +01:00,Completed,10880.0,69076
2130,91900143.0,262373,10,1,,2013-12-02 13:46:00 +01:00,Completed,20168.0,54350
2160,91900143.0,262373,10,1,,2013-12-02 13:52:00 +01:00,Completed,20828.0,54350
2182,91901201.0,262472,10,1,,2013-12-02 14:41:00 +01:00,Completed,7380.0,66103
2182,91901201.0,256197,130,1,,2013-12-02 14:38:00 +01:00,Completed,4280.0,54963
2182,91901201.0,261934,20,1,,2013-12-02 14:39:00 +01:00,Completed,10800.0,69156
2182,91901201.0,262395,10,1,,2013-12-02 14:40:00 +01:00,Completed,2200.0,68583
2130,91900143.0,257541,290,1,,2013-12-02 15:53:00 +01:00,Completed,24980.0,63948
2140,91900152.0,261604,50,1,,2013-12-03 08:34:00 +01:00,Completed,25240.0,10001
2140,91900152.0,261604,50,1,,2013-12-03 08:42:00 +01:00,Completed,24640.0,10001
2140,91900152.0,261604,50,1,,2013-12-03 09:35:00 +01:00,Completed,24160.0,10001
2130,91900143.0,257493,290,1,,2013-12-03 09:54:00 +01:00,Completed,9520.0,55251
2140,91900152.0,261604,50,1,,2013-12-03 09:57:00 +01:00,Completed,24520.0,10001
2160,91900143.0,261034,70,1,,2013-12-03 10:18:00 +01:00,Completed,16212.0,69190
2140,91900152.0,261604,50,1,,2013-12-03 10:55:00 +01:00,Completed,24780.0,10001
2130,91900143.0,261029,40,1,,2013-12-03 11:26:00 +01:00,Completed,24680.0,55569
2140,91900152.0,261604,50,1,,2013-12-03 12:39:00 +01:00,Completed,24480.0,10001
2153,91900170.0,260814,40,1,,2013-12-03 12:59:00 +01:00,Completed,1100.0,69076
2150,91900170.0,260814,110,2,,2013-12-03 12:59:00 +01:00,Completed,9860.0,69076
2160,91900143.0,257491,160,1,,2013-12-03 13:09:00 +01:00,Completed,20100.0,52036
2130,91900143.0,257540,60,1,,2013-12-03 13:32:00 +01:00,Completed,16280.0,50390
2130,91900143.0,262373,10,1,,2013-12-03 13:55:00 +01:00,Completed,19068.0,54350
2130,91900143.0,262373,10,1,,2013-12-03 14:02:00 +01:00,Completed,18868.0,54350
2130,91900143.0,255585,120,1,,2013-12-03 15:25:00 +01:00,Completed,8264.0,50363
2160,91900143.0,255585,120,2,,2013-12-03 15:25:00 +01:00,Completed,13700.0,50363
2142,91900302.0,257537,220,1,,2013-12-03 15:30:00 +01:00,Completed,4080.0,66196
2143,91900330.0,257537,230,2,,2013-12-03 15:30:00 +01:00,Completed,4020.0,66196
2160,91900143.0,257537,210,3,,2013-12-03 15:30:00 +01:00,Completed,7532.0,66196
2130,91900143.0,261033,70,1,,2013-12-03 15:33:00 +01:00,Completed,6500.0,69180
2182,91901201.0,262140,30,1,,2013-12-03 15:59:00 +01:00,Completed,8680.0,60787
2182,91901201.0,261066,10,1,,2013-12-03 15:56:00 +01:00,Completed,5700.0,62637
2182,91901201.0,261440,10,1,,2013-12-03 15:57:00 +01:00,Completed,3200.0,61261
2182,91901201.0,261934,20,1,,2013-12-03 15:58:00 +01:00,Completed,5100.0,69156
2182,91901201.0,257551,40,1,,2013-12-03 16:13:00 +01:00,Completed,2600.0,62637
2182,91901201.0,261066,10,1,,2013-12-03 16:23:00 +01:00,Completed,4600.0,62637
2182,91901201.0,261706,10,1,,2013-12-03 16:24:00 +01:00,Completed,3200.0,68660
2182,91901201.0,261623,10,1,,2013-12-03 16:27:00 +01:00,Completed,5940.0,62637
2182,91901201.0,262202,20,1,,2013-12-03 16:29:00 +01:00,Completed,5300.0,69664
2140,91900152.0,261604,50,1,,2013-12-04 08:35:00 +01:00,Completed,24520.0,10001
2130,91900143.0,257558,200,1,,2013-12-04 08:39:00 +01:00,Completed,10922.0,53797
2160,91900143.0,257558,200,2,,2013-12-04 08:39:00 +01:00,Completed,5428.0,53797
2153,91900170.0,261865,10,1,,2013-12-04 08:45:00 +01:00,Completed,13180.0,68788
2140,91900152.0,261604,50,1,,2013-12-04 08:54:00 +01:00,Completed,24940.0,10001
2125,1034.0,262527,10,1,,2013-12-04 09:29:00 +01:00,Completed,3676.0,54996
2125,1034.0,262146,10,1,,2013-12-04 09:31:00 +01:00,Completed,9997.0,54561
2140,91900152.0,261604,50,1,,2013-12-04 09:45:00 +01:00,Completed,25080.0,10001
2160,91900143.0,257581,290,1,,2013-12-04 10:58:00 +01:00,Completed,9122.0,50468
2130,91900143.0,257581,290,2,,2013-12-04 10:58:00 +01:00,Completed,6728.0,50468
2134,91900146.0,257581,270,3,,2013-12-04 10:58:00 +01:00,Completed,630.0,50468
2130,91900143.0,257491,160,1,,2013-12-04 11:15:00 +01:00,Completed,11880.0,52036
2130,91900143.0,257661,30,1,,2013-12-04 11:23:00 +01:00,Completed,21860.0,68334
2130,91900143.0,262373,10,1,,2013-12-04 11:53:00 +01:00,Completed,14684.0,54350
2222,91900177.0,260992,10,1,,2013-12-04 12:19:00 +01:00,Completed,10140.0,66469
2222,91900177.0,260992,10,1,,2013-12-04 13:46:00 +01:00,Completed,10520.0,66469
2130,91900143.0,262373,10,1,,2013-12-04 13:48:00 +01:00,Completed,14430.0,54350
2160,91900143.0,257523,290,1,,2013-12-04 14:06:00 +01:00,Completed,15280.0,52064
2142,91900302.0,257523,280,2,,2013-12-04 14:06:00 +01:00,Completed,2560.0,52064
2130,91900143.0,261033,70,1,,2013-12-04 14:11:00 +01:00,Completed,7120.0,69180
2182,91901201.0,261934,30,1,,2013-12-04 15:41:00 +01:00,Completed,23660.0,69156
2130,91900143.0,261034,70,1,,2013-12-05 08:47:00 +01:00,Completed,9940.0,69190
2130,91900143.0,255585,120,1,,2013-12-05 09:12:00 +01:00,Completed,3260.0,50363
2130,91900143.0,255585,120,2,,2013-12-05 09:12:00 +01:00,Completed,13940.0,50363
2160,91900143.0,255585,120,3,,2013-12-05 09:12:00 +01:00,Completed,4288.0,50363
2130,91900143.0,257541,290,1,,2013-12-05 09:39:00 +01:00,Completed,25600.0,63948
2160,91900143.0,257491,160,1,,2013-12-05 09:56:00 +01:00,Completed,18412.0,52036
2130,91900143.0,257493,290,1,,2013-12-05 10:40:00 +01:00,Completed,8960.0,55251
2160,91900143.0,261033,70,1,,2013-12-05 11:17:00 +01:00,Completed,17696.0,69180
2130,91900143.0,257582,60,1,,2013-12-05 14:22:00 +01:00,Completed,7880.0,68155
2130,91900143.0,257582,60,2,,2013-12-05 14:22:00 +01:00,Completed,8220.0,68155
2130,91900143.0,257491,160,1,,2013-12-05 15:00:00 +01:00,Completed,13820.0,52036
2182,91901201.0,261706,10,1,,2013-12-05 15:03:00 +01:00,Completed,3200.0,68660
2182,91901201.0,261747,10,1,,2013-12-05 15:10:00 +01:00,Completed,9120.0,68788
2182,91901201.0,261934,30,1,,2013-12-05 15:12:00 +01:00,Completed,9740.0,69156
2182,91901201.0,261598,30,1,,2013-12-05 15:44:00 +01:00,Completed,1860.0,69576
2133,91900871.0,257490,60,1,,2013-12-05 15:45:00 +01:00,Completed,20400.0,65287
2130,91900143.0,257666,60,1,,2013-12-09 09:24:00 +01:00,Completed,18760.0,53377
2130,91900143.0,257525,60,1,,2013-12-09 09:31:00 +01:00,Completed,20220.0,52063
2147,91900270.0,262552,10,1,,2013-12-09 09:48:00 +01:00,Completed,22780.0,53797
2160,91900143.0,257491,160,1,,2013-12-09 10:58:00 +01:00,Completed,17480.0,52036
2160,91900143.0,257493,290,1,,2013-12-09 11:00:00 +01:00,Completed,11260.0,55251
2145,91900146.0,257493,270,2,,2013-12-09 11:00:00 +01:00,Completed,3600.0,55251
2143,91900330.0,257493,300,3,,2013-12-09 11:00:00 +01:00,Completed,1800.0,55251
2142,91900302.0,257493,280,4,,2013-12-09 11:00:00 +01:00,Completed,880.0,55251
2130,91900143.0,261029,40,1,,2013-12-09 11:02:00 +01:00,Completed,23700.0,55569
2160,91900143.0,257523,290,1,,2013-12-09 12:16:00 +01:00,Completed,14420.0,52064
2146,91900160.0,257523,260,2,,2013-12-09 12:16:00 +01:00,Completed,670.0,52064
2143,91900330.0,257523,300,3,,2013-12-09 12:16:00 +01:00,Completed,1020.0,52064
2142,91900302.0,257523,280,4,,2013-12-09 12:16:00 +01:00,Completed,450.0,52064
2160,91900143.0,255585,120,1,,2013-12-09 12:25:00 +01:00,Completed,11844.0,50363
2130,91900143.0,255585,120,2,,2013-12-09 12:25:00 +01:00,Completed,9264.0,50363
2142,91900302.0,257541,280,1,,2013-12-09 13:25:00 +01:00,Completed,4580.0,63948
2160,91900143.0,257541,290,2,,2013-12-09 13:25:00 +01:00,Completed,7580.0,63948
2143,91900330.0,257541,300,3,,2013-12-09 13:25:00 +01:00,Completed,680.0,63948
2130,91900143.0,257491,160,1,,2013-12-09 13:28:00 +01:00,Completed,13500.0,52036
2130,91900143.0,261033,70,1,,2013-12-09 15:52:00 +01:00,Completed,6540.0,69180
2182,91901201.0,261598,30,1,,2013-12-09 16:31:00 +01:00,Completed,14300.0,69576
2182,91901201.0,261747,20,1,,2013-12-09 16:36:00 +01:00,Completed,8360.0,68788
2130,91900143.0,257523,290,1,,2013-12-10 09:04:00 +01:00,Completed,19976.0,52064
2131,91900302.0,257523,280,2,,2013-12-10 09:04:00 +01:00,Completed,200.0,52064
2140,91900152.0,261604,60,1,,2013-12-10 09:06:00 +01:00,Completed,24540.0,10001
2140,91900152.0,261604,60,1,,2013-12-10 10:07:00 +01:00,Completed,24760.0,10001
2140,91900152.0,261604,60,1,,2013-12-10 10:10:00 +01:00,Completed,24500.0,10001
2140,91900152.0,261604,60,1,,2013-12-10 11:03:00 +01:00,Completed,24620.0,10001
2140,91900152.0,261604,60,1,,2013-12-10 11:02:00 +01:00,Completed,24360.0,10001
2140,91900152.0,261604,60,1,,2013-12-11 10:45:00 +01:00,Completed,24720.0,10001
2140,91900152.0,261604,60,1,,2013-12-10 11:11:00 +01:00,Completed,23960.0,10001
2130,91900143.0,257541,290,1,,2013-12-10 11:18:00 +01:00,Completed,21258.0,63948
2132,91900330.0,257541,300,2,,2013-12-10 11:18:00 +01:00,Completed,880.0,63948
2160,91900143.0,257491,160,1,,2013-12-10 11:20:00 +01:00,Completed,17420.0,52036
2130,91900143.0,257493,290,1,,2013-12-10 11:45:00 +01:00,Completed,8060.0,55251
2135,91900160.0,257493,260,1,,2013-12-10 11:49:00 +01:00,Completed,7400.0,55251
2160,91900143.0,257581,290,1,,2013-12-10 11:52:00 +01:00,Completed,12006.0,50468
2130,91900143.0,257581,290,2,,2013-12-10 11:52:00 +01:00,Completed,4680.0,50468
2130,91900143.0,257540,60,1,,2013-12-10 13:15:00 +01:00,Completed,23140.0,50390
2140,91900152.0,261604,60,1,,2013-12-10 13:14:00 +01:00,Completed,24780.0,10001
2130,91900143.0,257523,290,1,,2013-12-10 13:23:00 +01:00,Completed,21260.0,52064
2182,91901201.0,262390,10,1,,2013-12-10 15:33:00 +01:00,Completed,11480.0,68989
2182,91901201.0,256197,130,1,,2013-12-10 15:29:00 +01:00,Completed,1480.0,54963
2182,91901201.0,256197,130,1,,2013-12-10 15:31:00 +01:00,Completed,740.0,54963
2182,91901201.0,261101,10,1,,2013-12-10 15:32:00 +01:00,Completed,8660.0,59187
2140,91900152.0,261604,60,1,,2013-12-11 08:42:00 +01:00,Completed,24400.0,10001
2131,91900302.0,257558,210,1,,2013-12-11 09:22:00 +01:00,Completed,13200.0,53797
2140,91900152.0,261604,60,1,,2013-12-11 09:31:00 +01:00,Completed,24300.0,10001
2140,91900152.0,261604,60,1,,2013-12-11 09:49:00 +01:00,Completed,24400.0,10001
2131,91900302.0,257493,280,1,,2013-12-11 10:15:00 +01:00,Completed,5380.0,55251
2130,91900143.0,261033,70,1,,2013-12-11 10:22:00 +01:00,Completed,7440.0,69180
2130,91900143.0,257666,60,1,,2013-12-11 10:40:00 +01:00,Completed,9102.0,53377
2130,91900143.0,257666,60,2,,2013-12-11 10:40:00 +01:00,Completed,9420.0,53377
2160,91900143.0,257491,160,1,,2013-12-11 12:09:00 +01:00,Completed,8940.0,52036
2142,91900302.0,257491,170,2,,2013-12-11 12:09:00 +01:00,Completed,6720.0,52036
2143,91900330.0,257491,180,3,,2013-12-11 12:09:00 +01:00,Completed,820.0,52036
2153,91900170.0,262558,20,1,,2013-12-11 12:39:00 +01:00,Completed,3520.0,60787
2151,91901201.0,262140,20,2,,2013-12-11 12:39:00 +01:00,Completed,6220.0,60787
2151,91901201.0,261598,20,1,,2013-12-11 12:36:00 +01:00,Completed,1380.0,69576
2151,91901201.0,261598,20,1,,2013-12-11 12:38:00 +01:00,Completed,9900.0,69576
2130,91900143.0,257493,290,1,,2013-12-11 14:08:00 +01:00,Completed,10980.0,55251
2130,91900143.0,257491,160,1,,2013-12-11 14:11:00 +01:00,Completed,8320.0,52036
2130,91900143.0,261033,70,1,,2013-12-11 15:15:00 +01:00,Completed,7260.0,69180
2182,91901201.0,262395,10,1,,2013-12-12 08:49:00 +01:00,Completed,6980.0,68583
2147,91900270.0,262395,20,2,,2013-12-12 08:49:00 +01:00,Completed,14060.0,68583
2130,91900143.0,257579,160,1,,2013-12-12 08:56:00 +01:00,Completed,21380.0,50420
2140,91900152.0,261604,60,1,,2013-12-12 08:59:00 +01:00,Completed,24640.0,10001
2130,91900143.0,261029,40,1,,2013-12-12 09:11:00 +01:00,Completed,23660.0,55569
2130,91900143.0,261034,70,1,,2013-12-12 10:02:00 +01:00,Completed,9580.0,69190
2132,91900330.0,257493,300,1,,2013-12-12 09:56:00 +01:00,Completed,7600.0,55251
2160,91900143.0,261034,70,1,,2013-12-12 09:58:00 +01:00,Completed,17412.0,69190
2140,91900152.0,261604,60,1,,2013-12-12 10:45:00 +01:00,Completed,24980.0,10001
2140,91900152.0,261604,60,1,,2013-12-12 10:58:00 +01:00,Completed,24400.0,10001
2160,91900143.0,261033,70,1,,2013-12-12 11:25:00 +01:00,Completed,18520.0,69180
2146,91900160.0,262392,30,2,,2013-12-12 11:43:00 +01:00,Completed,15980.0,62861
2160,91900143.0,262468,10,3,,2013-12-12 11:43:00 +01:00,Completed,1280.0,62861
2130,91900143.0,262392,10,4,,2013-12-12 11:43:00 +01:00,Completed,3340.0,62861
2140,91900152.0,261604,60,1,,2013-12-12 11:54:00 +01:00,Completed,24980.0,10001
2130,91900143.0,257541,290,1,,2013-12-12 12:49:00 +01:00,Completed,24580.0,63948
2130,91900143.0,262373,20,1,,2013-12-12 12:53:00 +01:00,Completed,15864.0,54350
2127,1807.0,262631,10,1,,2013-12-12 13:18:00 +01:00,Completed,1300.0,54008
2161,1307.0,262492,10,1,,2013-12-12 13:22:00 +01:00,Completed,1080.0,50148
2121,1687.0,262494,10,2,,2013-12-12 13:22:00 +01:00,Completed,1152.0,50148
2182,91901201.0,261936,20,1,,2013-12-12 13:29:00 +01:00,Completed,16960.0,69156
2182,91901201.0,256197,130,1,,2013-12-12 13:28:00 +01:00,Completed,6060.0,54963
2160,91900143.0,257540,60,1,,2013-12-12 13:59:00 +01:00,Completed,7520.0,50390
2142,91900302.0,262774,10,2,,2013-12-12 13:59:00 +01:00,Completed,6000.0,50390
2144,91900871.0,262774,20,3,,2013-12-12 13:59:00 +01:00,Completed,4980.0,50390
2130,91900143.0,261033,70,1,,2013-12-12 15:28:00 +01:00,Completed,7100.0,69180
2160,91900143.0,257579,160,1,,2013-12-13 08:29:00 +01:00,Completed,14880.0,50420
2142,91900302.0,257498,170,1,,2013-12-13 08:37:00 +01:00,Completed,11320.0,55568
2144,91900871.0,262768,10,2,,2013-12-13 08:37:00 +01:00,Completed,7000.0,55568
2130,91900143.0,257537,210,1,,2013-12-13 08:44:00 +01:00,Completed,23360.0,66196
2130,91900143.0,257661,30,1,,2013-12-13 11:53:00 +01:00,Completed,12450.0,68334
2142,91900302.0,257661,40,2,,2013-12-13 11:53:00 +01:00,Completed,880.0,68334
2160,91900143.0,257661,30,3,,2013-12-13 11:53:00 +01:00,Completed,7470.0,68334
2132,91900330.0,257489,180,1,,2013-12-13 11:57:00 +01:00,Completed,4060.0,65287
2142,91900302.0,259189,60,2,,2013-12-13 11:57:00 +01:00,Completed,3380.0,65287
2130,91900143.0,257489,160,1,,2013-12-13 12:04:00 +01:00,Completed,24260.0,65287
2153,91900170.0,262202,30,1,,2013-12-13 12:39:00 +01:00,Completed,8920.0,69664
2130,91900143.0,262392,10,1,,2013-12-13 12:58:00 +01:00,Completed,5600.0,62861
2145,91900146.0,262392,20,2,,2013-12-13 12:58:00 +01:00,Completed,10760.0,62861
2130,91900143.0,257491,160,1,,2013-12-13 14:07:00 +01:00,Completed,16560.0,52036
2130,91900143.0,255585,120,1,,2013-12-13 14:11:00 +01:00,Completed,8264.0,50363
2160,91900143.0,255585,120,2,,2013-12-13 14:11:00 +01:00,Completed,7920.0,50363
2142,91900302.0,255585,130,3,,2013-12-13 14:11:00 +01:00,Completed,5240.0,50363
2131,91900302.0,257493,280,1,,2013-12-13 14:26:00 +01:00,Completed,4400.0,55251
2130,91900143.0,257542,160,1,,2013-12-13 14:37:00 +01:00,Completed,22280.0,50350
2132,91900330.0,257489,180,1,,2013-12-13 14:48:00 +01:00,Completed,3640.0,65287
2145,91900146.0,262528,10,2,,2013-12-13 14:48:00 +01:00,Completed,2280.0,65287
2131,91900302.0,259189,60,3,,2013-12-13 14:48:00 +01:00,Completed,6080.0,65287
2160,91900143.0,257491,160,1,,2013-12-13 15:03:00 +01:00,Completed,17680.0,52036
2160,91900143.0,257581,290,1,,2013-12-13 15:07:00 +01:00,Completed,9570.0,50468
2130,91900143.0,257581,290,2,,2013-12-13 15:07:00 +01:00,Completed,5976.0,50468
2145,91900146.0,257581,270,3,,2013-12-13 15:07:00 +01:00,Completed,660.0,50468
2130,91900143.0,257493,290,1,,2013-12-13 15:11:00 +01:00,Completed,13760.0,55251
2130,91900143.0,257666,60,1,,2013-12-13 15:35:00 +01:00,Completed,19622.0,53377
2182,91901201.0,256197,130,1,,2013-12-13 15:42:00 +01:00,Completed,2040.0,54963
2182,91901201.0,261026,60,1,,2013-12-13 15:44:00 +01:00,Completed,860.0,62524
2182,91901201.0,261598,30,1,,2013-12-13 15:46:00 +01:00,Completed,5400.0,69576
